video_id,start_frame,end_frame,label,player_side
12,92599,92599,smash,right
12,93325,93325,short_service,left
12,93354,93354,lob,right
12,93380,93380,clear,left
12,93408,93408,drop,right
12,93425,93425,net_shot,left
12,93451,93451,net_shot,right
12,93478,93478,lob,left
12,93510,93510,drop,right
12,93526,93526,net_shot,left
12,93552,93552,push/rush,right
12,95095,95095,short_service,right
12,95122,95122,lob,left
12,95162,95162,drop,right
12,95184,95184,net_shot,left
12,95210,95210,net_shot,right
12,95237,95237,lob,left
12,95282,95282,drop,right
12,95299,95299,net_shot,left
12,95329,95329,lob,right
12,95365,95365,clear,left
12,95398,95398,clear,right
12,95423,95423,clear,left
12,95470,95470,drop,right
12,95489,95489,lob,left
12,95516,95516,smash,right
12,95528,95528,defensive_shot,left
12,96319,96319,short_service,right
12,96348,96348,lob,left
12,96378,96378,clear,right
12,96413,96413,drop,left
12,96437,96437,push/rush,right
12,96462,96462,drop,left
12,96491,96491,lob,right
12,96531,96531,clear,left
12,96565,96565,drop,right
12,96589,96589,lob,left
12,96619,96619,drop,right
12,96643,96643,lob,left
12,96678,96678,smash,right
13,89588,89588,short_service,left
13,89614,89614,lob,left
13,89654,89654,smash,left
13,89671,89671,defensive_shot,left
13,89700,89700,lob,left
13,90218,90218,long_service,left
13,90280,90280,drop,left
13,90305,90305,net_shot,left
13,90343,90343,net_shot,left
13,90368,90368,push/rush,left
13,90898,90898,short_service,left
13,90921,90921,lob,left
13,90959,90959,clear,left
13,90987,90987,clear,left
13,91026,91026,smash,left
13,91047,91047,defensive_shot,left
13,91080,91080,smash,left
13,91097,91097,defensive_shot,left
13,91130,91130,net_shot,left
13,91157,91157,lob,left
13,91222,91222,drop,left
13,91238,91238,lob,left
13,91282,91282,smash,left
13,91299,91299,defensive_shot,left
13,91332,91332,lob,left
13,91374,91374,clear,left
13,91417,91417,clear,left
13,91443,91443,drop,left
13,91466,91466,net_shot,left
13,91496,91496,lob,left
13,91558,91558,smash,left
13,91571,91571,defensive_shot,left
13,91600,91600,lob,left
13,91636,91636,drop,left
13,91665,91665,net_shot,left
13,91695,91695,lob,left
13,91763,91763,smash,left
13,91778,91778,defensive_shot,left
13,91803,91803,net_shot,left
13,91827,91827,net_shot,left
13,92897,92897,short_service,left
13,92909,92909,net_shot,left
13,92936,92936,lob,left
13,92995,92995,clear,left
13,93023,93023,smash,left
13,93669,93669,short_service,left
13,93701,93701,push/rush,left
13,93732,93732,drive,left
13,93750,93750,drive,left
13,93762,93762,defensive_shot,left
13,93796,93796,drop,left
13,93817,93817,net_shot,left
13,93839,93839,lob,left
13,93876,93876,clear,left
13,93910,93910,smash,left
13,93924,93924,defensive_shot,left
13,93957,93957,lob,left
13,93997,93997,smash,left
13,94016,94016,defensive_shot,left
13,94047,94047,net_shot,left
13,94075,94075,lob,left
13,94148,94148,drop,left
13,94162,94162,net_shot,left
13,94192,94192,lob,left
13,94236,94236,drop,left
13,94264,94264,net_shot,left
13,94291,94291,lob,left
13,94354,94354,drop,left
13,94370,94370,lob,left
13,94406,94406,drop,left
13,94429,94429,net_shot,left
13,94455,94455,push/rush,left
13,95522,95522,short_service,left
13,95549,95549,push/rush,left
13,95577,95577,smash,left
13,95600,95600,defensive_shot,left
13,95625,95625,lob,left
13,95668,95668,smash,left
13,95682,95682,defensive_shot,left
13,95716,95716,lob,left
13,95769,95769,clear,left
13,95802,95802,clear,left
13,95842,95842,smash,left
13,95855,95855,defensive_shot,left
13,95887,95887,net_shot,left
13,95912,95912,lob,left
13,95958,95958,drop,left
13,95984,95984,net_shot,left
13,96809,96809,short_service,left
13,96840,96840,lob,left
13,96879,96879,drop,left
13,96903,96903,net_shot,left
13,96933,96933,lob,left
13,96986,96986,smash,left
13,97995,97995,short_service,left
13,98019,98019,net_shot,left
13,98045,98045,net_shot,left
13,98072,98072,lob,left
13,98125,98125,drive,left
13,98137,98137,defensive_shot,left
13,98163,98163,drive,left
13,98181,98181,lob,left
13,98215,98215,clear,left
13,98248,98248,clear,left
13,98287,98287,smash,left
13,99002,99002,short_service,left
13,99032,99032,lob,left
13,99071,99071,drive,left
13,99089,99089,defensive_shot,left
13,99130,99130,drop,left
13,99156,99156,lob,left
13,99194,99194,drop,left
13,99222,99222,push/rush,left
13,99254,99254,clear,left
13,99285,99285,clear,left
13,101011,101011,short_service,left
13,101027,101027,push/rush,left
13,101049,101049,smash,left
13,101062,101062,defensive_shot,left
13,101094,101094,push/rush,left
13,101128,101128,drop,left
13,101152,101152,push/rush,left
13,101172,101172,defensive_shot,left
13,101198,101198,push/rush,left
13,101228,101228,clear,left
13,101864,101864,short_service,left
13,101892,101892,lob,left
13,101933,101933,smash,left
13,101951,101951,defensive_shot,left
13,101980,101980,lob,left
13,102012,102012,smash,left
13,104090,104090,short_service,left
13,104115,104115,push/rush,left
13,104140,104140,smash,left
13,104158,104158,defensive_shot,left
13,104184,104184,net_shot,left
13,104210,104210,push/rush,left
13,104237,104237,clear,left
13,104269,104269,smash,left
13,104287,104287,defensive_shot,left
13,104316,104316,net_shot,left
13,104350,104350,net_shot,left
13,104370,104370,push/rush,left
13,104902,104902,long_service,left
13,104943,104943,smash,left
13,104962,104962,defensive_shot,left
13,104992,104992,push/rush,left
13,105024,105024,clear,left
13,105062,105062,smash,left
13,106488,106488,short_service,left
13,106505,106505,lob,left
13,106536,106536,smash,left
13,106552,106552,defensive_shot,left
13,106584,106584,smash,left
13,106601,106601,defensive_shot,left
13,107715,107715,long_service,left
13,107759,107759,smash,left
13,107778,107778,defensive_shot,left
13,107809,107809,push/rush,left
13,107841,107841,clear,left
13,107882,107882,drop,left
13,107906,107906,lob,left
13,107940,107940,smash,left
13,107960,107960,defensive_shot,left
13,107989,107989,net_shot,left
13,108018,108018,lob,left
13,108075,108075,smash,left
13,108091,108091,defensive_shot,left
13,108118,108118,push/rush,left
13,108134,108134,smash,left
13,108146,108146,defensive_shot,left
13,108172,108172,lob,left
13,108214,108214,drop,left
13,108242,108242,net_shot,left
13,108902,108902,short_service,left
13,108916,108916,push/rush,left
13,108950,108950,drop,left
13,108975,108975,drive,left
13,108988,108988,drive,left
13,109004,109004,drive,left
13,109023,109023,drive,left
13,109045,109045,drive,left
13,109059,109059,defensive_shot,left
13,109088,109088,lob,left
13,109128,109128,smash,left
13,109146,109146,defensive_shot,left
13,109170,109170,net_shot,left
13,109199,109199,lob,left
13,109240,109240,drive,left
13,109257,109257,defensive_shot,left
13,109286,109286,net_shot,left
13,109316,109316,net_shot,left
13,109342,109342,net_shot,left
13,109366,109366,lob,left
13,109414,109414,smash,left
13,109428,109428,defensive_shot,left
13,109445,109445,drive,left
13,109459,109459,drive,left
13,109473,109473,defensive_shot,left
13,109500,109500,lob,left
13,109541,109541,drop,left
13,109570,109570,net_shot,left
13,109600,109600,push/rush,left
13,111167,111167,short_service,left
13,111187,111187,lob,left
13,111224,111224,drive,left
13,111241,111241,defensive_shot,left
13,111269,111269,net_shot,left
13,111292,111292,lob,left
13,111321,111321,clear,left
13,112955,112955,short_service,left
13,112973,112973,lob,left
13,113001,113001,clear,left
13,113040,113040,smash,left
13,113054,113054,defensive_shot,left
13,113083,113083,push/rush,left
13,113102,113102,clear,left
13,113141,113141,smash,left
13,114021,114021,long_service,left
13,114057,114057,drop,left
13,114080,114080,net_shot,left
13,114111,114111,lob,left
13,114158,114158,smash,left
13,115041,115041,long_service,left
13,115083,115083,drop,left
13,115100,115100,lob,left
13,115141,115141,smash,left
13,115158,115158,lob,left
13,115190,115190,smash,left
13,115210,115210,defensive_shot,left
13,115238,115238,net_shot,left
13,115268,115268,lob,left
13,115334,115334,drop,left
13,115344,115344,net_shot,left
13,115375,115375,net_shot,left
13,115404,115404,lob,left
13,115458,115458,clear,left
13,115491,115491,smash,left
13,115508,115508,defensive_shot,left
13,115543,115543,lob,left
13,115588,115588,clear,left
13,115614,115614,drop,left
13,115645,115645,net_shot,left
13,115674,115674,lob,left
13,115744,115744,drop,left
13,115761,115761,lob,left
13,115791,115791,clear,left
13,115828,115828,clear,left
13,115867,115867,drop,left
13,115895,115895,net_shot,left
13,115923,115923,net_shot,left
13,115952,115952,net_shot,left
13,115974,115974,push/rush,left
13,116887,116887,short_service,left
13,116911,116911,lob,left
13,116948,116948,drop,left
13,116973,116973,net_shot,left
13,117004,117004,net_shot,left
13,117032,117032,push/rush,left
13,117064,117064,clear,left
13,117099,117099,smash,left
13,117114,117114,defensive_shot,left
13,117152,117152,net_shot,left
13,117179,117179,lob,left
13,117227,117227,clear,left
13,117267,117267,drop,left
13,117285,117285,push/rush,left
13,117314,117314,drop,left
13,117342,117342,push/rush,left
13,117373,117373,clear,left
13,117406,117406,smash,left
13,117425,117425,defensive_shot,left
13,117451,117451,push/rush,left
13,118466,118466,short_service,left
13,118483,118483,net_shot,left
13,118510,118510,net_shot,left
13,118536,118536,net_shot,left
13,118559,118559,lob,left
13,118629,118629,smash,left
13,118642,118642,defensive_shot,left
13,118675,118675,push/rush,left
13,118710,118710,clear,left
13,118753,118753,clear,left
13,118779,118779,drop,left
13,118809,118809,net_shot,left
13,118837,118837,lob,left
13,118900,118900,smash,left
13,118912,118912,defensive_shot,left
13,118948,118948,lob,left
13,118988,118988,drop,left
13,119012,119012,lob,left
13,119041,119041,drop,left
13,119064,119064,lob,left
13,119098,119098,clear,left
13,119135,119135,drop,left
13,119162,119162,net_shot,left
13,119199,119199,lob,left
13,120745,120745,long_service,left
13,120790,120790,smash,left
13,120804,120804,defensive_shot,left
13,120829,120829,push/rush,left
13,120849,120849,defensive_shot,left
13,122125,122125,long_service,left
13,122172,122172,smash,left
13,122185,122185,defensive_shot,left
13,122214,122214,net_shot,left
13,122239,122239,lob,left
13,122299,122299,drop,left
13,122310,122310,drive,left
13,122325,122325,drive,left
13,122341,122341,defensive_shot,left
13,122366,122366,push/rush,left
13,122995,122995,long_service,left
13,123057,123057,drop,left
13,123072,123072,drive,left
13,123088,123088,defensive_shot,left
13,123117,123117,net_shot,left
13,123145,123145,lob,left
13,123194,123194,drop,left
13,123228,123228,net_shot,left
13,123252,123252,net_shot,left
13,123279,123279,lob,left
13,123340,123340,smash,left
13,123353,123353,defensive_shot,left
13,123383,123383,push/rush,left
13,9721,9721,short_service,left
13,9747,9747,lob,left
13,9789,9789,clear,left
13,9823,9823,smash,left
13,9839,9839,defensive_shot,left
13,9871,9871,net_shot,left
13,9900,9900,net_shot,left
13,9930,9930,push/rush,left
13,9962,9962,clear,left
13,9999,9999,drop,left
13,10023,10023,net_shot,left
13,10056,10056,lob,left
13,10100,10100,smash,left
13,10525,10525,short_service,left
13,10552,10552,lob,left
13,10583,10583,smash,left
13,10598,10598,defensive_shot,left
13,10622,10622,lob,left
13,10659,10659,clear,left
13,10691,10691,drop,left
13,10711,10711,net_shot,left
13,10744,10744,lob,left
13,10788,10788,drop,left
13,11336,11336,short_service,left
13,11363,11363,lob,left
13,11400,11400,clear,left
13,11438,11438,clear,left
13,11473,11473,clear,left
13,11509,11509,clear,left
13,11548,11548,drop,left
13,11574,11574,push/rush,left
13,11600,11600,drive,left
13,12202,12202,long_service,left
13,12264,12264,drop,left
13,12285,12285,net_shot,left
13,12316,12316,net_shot,left
13,12344,12344,lob,left
13,12397,12397,drop,left
13,12423,12423,lob,left
13,12462,12462,drop,left
13,12482,12482,net_shot,left
13,12511,12511,lob,left
13,12552,12552,smash,left
13,13095,13095,long_service,left
13,13155,13155,smash,left
13,13172,13172,defensive_shot,left
13,13202,13202,net_shot,left
13,13227,13227,lob,left
13,13272,13272,clear,left
13,13306,13306,drop,left
13,13333,13333,net_shot,left
13,13366,13366,lob,left
13,13418,13418,clear,left
13,13453,13453,clear,left
13,13490,13490,drop,left
13,13518,13518,net_shot,left
13,13549,13549,lob,left
13,15891,15891,long_service,left
13,15952,15952,smash,left
13,15969,15969,defensive_shot,left
13,16001,16001,push/rush,left
13,16029,16029,smash,left
13,16041,16041,defensive_shot,left
13,16068,16068,lob,left
13,16108,16108,clear,left
13,16143,16143,drop,left
13,16171,16171,lob,left
13,16203,16203,clear,left
13,16240,16240,clear,left
13,16269,16269,drop,left
13,16298,16298,lob,left
13,16332,16332,clear,left
13,16368,16368,smash,left
13,16388,16388,defensive_shot,left
13,16419,16419,clear,left
13,16462,16462,smash,left
13,16476,16476,defensive_shot,left
13,18112,18112,short_service,left
13,18143,18143,lob,left
13,18178,18178,clear,left
13,18194,18194,smash,left
13,18208,18208,defensive_shot,left
13,19236,19236,short_service,left
13,19260,19260,net_shot,left
13,19284,19284,lob,left
13,19330,19330,clear,left
13,19366,19366,smash,left
13,19388,19388,defensive_shot,left
13,19418,19418,push/rush,left
13,19444,19444,drop,left
13,19473,19473,lob,left
13,19507,19507,smash,left
13,19525,19525,defensive_shot,left
13,19552,19552,lob,left
13,19597,19597,clear,left
13,20095,20095,long_service,left
13,20161,20161,drop,left
13,20182,20182,net_shot,left
13,20212,20212,lob,left
13,20250,20250,clear,left
13,20289,20289,clear,left
13,20322,20322,clear,left
13,20367,20367,drop,left
13,20395,20395,net_shot,left
13,20420,20420,lob,left
13,20458,20458,clear,left
13,20496,20496,clear,left
13,20524,20524,smash,left
13,23702,23702,short_service,left
13,23728,23728,lob,left
13,23768,23768,smash,left
13,23786,23786,defensive_shot,left
13,23815,23815,net_shot,left
13,23842,23842,lob,left
13,23901,23901,clear,left
13,23928,23928,drop,left
13,23955,23955,net_shot,left
13,23984,23984,lob,left
13,24034,24034,drop,left
13,24063,24063,push/rush,left
13,24082,24082,clear,left
13,24121,24121,clear,left
13,24159,24159,smash,left
13,24177,24177,defensive_shot,left
13,24214,24214,net_shot,left
13,24250,24250,net_shot,left
13,25179,25179,short_service,left
13,25207,25207,lob,left
13,25250,25250,smash,left
13,25266,25266,defensive_shot,left
13,25293,25293,lob,left
13,25334,25334,drop,left
13,25360,25360,lob,left
13,25396,25396,smash,left
13,25411,25411,defensive_shot,left
13,25444,25444,lob,left
13,25494,25494,smash,left
13,25509,25509,defensive_shot,left
13,25538,25538,lob,left
13,25579,25579,clear,left
13,25614,25614,drive,left
13,25632,25632,defensive_shot,left
13,25654,25654,lob,left
13,25688,25688,drop,left
13,25717,25717,lob,left
13,25750,25750,clear,left
13,25780,25780,smash,left
13,27922,27922,long_service,left
13,27982,27982,drop,left
13,27999,27999,lob,left
13,28029,28029,smash,left
13,28044,28044,defensive_shot,left
13,28070,28070,push/rush,left
13,28087,28087,clear,left
13,28123,28123,clear,left
13,28160,28160,drop,left
13,28189,28189,net_shot,left
13,28218,28218,lob,left
13,28263,28263,clear,left
13,28294,28294,clear,left
13,28332,28332,clear,left
13,28366,28366,smash,left
13,28382,28382,defensive_shot,left
13,28410,28410,net_shot,left
13,28437,28437,net_shot,left
13,31669,31669,short_service,left
13,31694,31694,net_shot,left
13,31719,31719,lob,left
13,31757,31757,clear,left
13,31795,31795,drop,left
13,31818,31818,net_shot,left
13,31850,31850,lob,left
13,32567,32567,short_service,left
13,32596,32596,lob,left
13,32642,32642,drop,left
13,32659,32659,net_shot,left
13,32686,32686,lob,left
13,32723,32723,clear,left
13,32757,32757,clear,left
13,32786,32786,drop,left
13,32811,32811,net_shot,left
13,32840,32840,lob,left
13,32895,32895,clear,left
13,32930,32930,clear,left
13,32968,32968,drop,left
13,32988,32988,lob,left
13,33024,33024,clear,left
13,33065,33065,drop,left
13,33089,33089,lob,left
13,33112,33112,clear,left
13,33148,33148,drop,left
13,33177,33177,net_shot,left
13,33207,33207,net_shot,left
13,33236,33236,net_shot,left
13,33261,33261,push/rush,left
13,34349,34349,short_service,left
13,34375,34375,lob,left
13,34407,34407,drive,left
13,34425,34425,drive,left
13,34443,34443,defensive_shot,left
13,34467,34467,drive,left
13,34479,34479,drive,left
13,34491,34491,defensive_shot,left
13,36193,36193,short_service,left
13,36219,36219,lob,left
13,36255,36255,drop,left
13,36274,36274,net_shot,left
13,36303,36303,net_shot,left
13,36334,36334,net_shot,left
13,36358,36358,lob,left
13,36403,36403,clear,left
13,37394,37394,long_service,left
13,37458,37458,drop,left
13,37479,37479,lob,left
13,37510,37510,smash,left
13,37525,37525,defensive_shot,left
13,37561,37561,smash,left
13,37575,37575,defensive_shot,left
13,38159,38159,short_service,left
13,38190,38190,lob,left
13,38236,38236,smash,left
13,38253,38253,net_shot,left
13,38283,38283,lob,left
13,38319,38319,drop,left
13,38346,38346,net_shot,left
13,38374,38374,lob,left
13,38417,38417,drop,left
13,38438,38438,lob,left
13,38469,38469,smash,left
13,38480,38480,defensive_shot,left
13,38505,38505,push/rush,left
13,39276,39276,short_service,left
13,39302,39302,net_shot,left
13,39332,39332,lob,left
13,39373,39373,drop,left
13,39400,39400,net_shot,left
13,39434,39434,lob,left
13,39465,39465,clear,left
13,39501,39501,clear,left
13,39543,39543,clear,left
13,40242,40242,long_service,left
13,40306,40306,smash,left
13,40324,40324,defensive_shot,left
13,40365,40365,drop,left
13,40382,40382,net_shot,left
13,40412,40412,net_shot,left
13,40437,40437,lob,left
13,40474,40474,clear,left
13,40503,40503,clear,left
13,40545,40545,drop,left
13,40566,40566,net_shot,left
13,40600,40600,net_shot,left
13,40628,40628,lob,left
13,40668,40668,clear,left
13,40702,40702,clear,left
13,40745,40745,drop,left
13,40774,40774,net_shot,left
13,40804,40804,lob,left
13,40852,40852,drop,left
13,41955,41955,short_service,left
13,41983,41983,lob,left
13,42018,42018,drop,left
13,42037,42037,net_shot,left
13,42058,42058,lob,left
13,42087,42087,drop,left
13,42114,42114,net_shot,left
13,42142,42142,lob,left
13,42780,42780,short_service,left
13,42806,42806,lob,left
13,42835,42835,smash,left
13,42850,42850,defensive_shot,left
13,42885,42885,clear,left
13,42925,42925,clear,left
13,42962,42962,drop,left
13,42985,42985,net_shot,left
13,43018,43018,lob,left
13,43066,43066,drop,left
13,43095,43095,net_shot,left
13,43126,43126,lob,left
13,43176,43176,smash,left
13,43192,43192,defensive_shot,left
13,43223,43223,net_shot,left
13,43252,43252,lob,left
13,43320,43320,drop,left
13,43340,43340,lob,left
13,43376,43376,drop,left
13,44144,44144,short_service,left
13,44174,44174,lob,left
13,44208,44208,clear,left
13,44234,44234,smash,left
13,44252,44252,defensive_shot,left
13,44284,44284,net_shot,left
13,48929,48929,short_service,left
13,48955,48955,lob,left
13,48992,48992,clear,left
13,49029,49029,clear,left
13,49066,49066,drop,left
13,49088,49088,net_shot,left
13,49123,49123,lob,left
13,49164,49164,drop,left
13,49190,49190,lob,left
13,49216,49216,drop,left
13,49246,49246,net_shot,left
13,49273,49273,lob,left
13,49334,49334,smash,left
13,49352,49352,defensive_shot,left
13,49379,49379,push/rush,left
13,49396,49396,drive,left
13,49411,49411,drive,left
13,49424,49424,defensive_shot,left
13,49460,49460,smash,left
13,50127,50127,long_service,left
13,50193,50193,smash,left
13,50208,50208,defensive_shot,left
13,50235,50235,net_shot,left
13,50262,50262,lob,left
13,50297,50297,smash,left
13,50313,50313,defensive_shot,left
13,50342,50342,lob,left
13,50379,50379,smash,left
13,50395,50395,defensive_shot,left
13,50428,50428,lob,left
13,50469,50469,drop,left
13,50502,50502,net_shot,left
13,50529,50529,lob,left
13,50570,50570,smash,left
13,50583,50583,defensive_shot,left
13,50611,50611,push/rush,left
13,50624,50624,defensive_shot,left
13,50644,50644,push/rush,left
13,50656,50656,defensive_shot,left
13,51477,51477,long_service,left
13,51538,51538,clear,left
13,51573,51573,clear,left
13,51607,51607,clear,left
13,51634,51634,clear,left
13,51678,51678,smash,left
13,51697,51697,defensive_shot,left
13,51729,51729,lob,left
13,51767,51767,drop,left
13,51798,51798,lob,left
13,51830,51830,drop,left
13,51852,51852,net_shot,left
13,53827,53827,long_service,left
13,53891,53891,smash,left
13,53907,53907,defensive_shot,left
13,53937,53937,smash,left
13,53955,53955,defensive_shot,left
13,53987,53987,lob,left
13,54022,54022,clear,left
13,54063,54063,smash,left
13,54595,54595,long_service,left
13,54658,54658,drop,left
13,54676,54676,net_shot,left
13,54708,54708,lob,left
13,54744,54744,clear,left
13,54783,54783,smash,left
13,54800,54800,defensive_shot,left
13,54837,54837,clear,left
13,54873,54873,clear,left
13,54904,54904,drop,left
13,54925,54925,net_shot,left
13,54958,54958,net_shot,left
13,54986,54986,lob,left
13,55050,55050,smash,left
13,55064,55064,defensive_shot,left
13,55094,55094,lob,left
13,55128,55128,clear,left
13,55160,55160,drop,left
13,55188,55188,lob,left
13,55228,55228,drop,left
13,55255,55255,lob,left
13,55284,55284,drop,left
13,55308,55308,lob,left
13,55343,55343,clear,left
13,55376,55376,clear,left
13,55421,55421,drop,left
13,55453,55453,net_shot,left
13,55482,55482,lob,left
13,55533,55533,clear,left
13,55569,55569,clear,left
13,55603,55603,smash,left
13,55616,55616,defensive_shot,left
13,56875,56875,long_service,left
13,56941,56941,smash,left
13,56962,56962,defensive_shot,left
13,56992,56992,net_shot,left
13,57024,57024,lob,left
13,57087,57087,drop,left
13,57109,57109,net_shot,left
13,57142,57142,net_shot,left
13,57168,57168,net_shot,left
13,57194,57194,lob,left
13,57831,57831,long_service,left
13,57895,57895,clear,left
13,57921,57921,clear,left
13,57976,57976,clear,left
13,58007,58007,clear,left
13,58053,58053,drop,left
13,58075,58075,net_shot,left
13,58105,58105,lob,left
13,58141,58141,clear,left
13,58180,58180,drop,left
13,58209,58209,net_shot,left
13,58244,58244,lob,left
13,58290,58290,drop,left
13,58313,58313,net_shot,left
13,60863,60863,short_service,left
13,60892,60892,lob,left
13,60929,60929,drop,left
13,60950,60950,lob,left
13,60987,60987,clear,left
13,61018,61018,drop,left
13,61046,61046,net_shot,left
13,61076,61076,lob,left
13,61125,61125,clear,left
13,61156,61156,clear,left
13,61186,61186,smash,left
13,61209,61209,defensive_shot,left
13,61245,61245,lob,left
13,61275,61275,clear,left
13,61319,61319,drop,left
13,61348,61348,lob,left
13,61388,61388,clear,left
13,61416,61416,clear,left
13,61457,61457,drop,left
13,61486,61486,lob,left
13,61521,61521,drop,left
13,61540,61540,net_shot,left
13,61572,61572,net_shot,left
13,61603,61603,net_shot,left
13,61635,61635,net_shot,left
13,65346,65346,long_service,left
13,65410,65410,drop,left
13,65431,65431,net_shot,left
13,65464,65464,net_shot,left
13,65487,65487,push/rush,left
13,66080,66080,short_service,left
13,66108,66108,net_shot,left
13,66135,66135,lob,left
13,66187,66187,smash,left
13,66201,66201,defensive_shot,left
13,66234,66234,net_shot,left
13,66261,66261,net_shot,left
13,66295,66295,net_shot,left
13,67256,67256,short_service,left
13,67284,67284,lob,left
13,67324,67324,clear,left
13,67359,67359,clear,left
13,67403,67403,smash,left
13,67422,67422,defensive_shot,left
13,67450,67450,net_shot,left
13,67479,67479,lob,left
13,67508,67508,clear,left
13,67544,67544,smash,left
13,69239,69239,short_service,left
13,69264,69264,net_shot,left
13,69288,69288,net_shot,left
13,69309,69309,lob,left
13,69374,69374,smash,left
13,69390,69390,defensive_shot,left
13,69417,69417,push/rush,left
13,69433,69433,drive,left
13,69445,69445,defensive_shot,left
13,69470,69470,lob,left
13,69512,69512,clear,left
13,69548,69548,drop,left
13,69572,69572,net_shot,left
13,71833,71833,long_service,left
13,71895,71895,drop,left
13,71913,71913,net_shot,left
13,71942,71942,lob,left
13,71976,71976,clear,left
13,72015,72015,smash,left
13,72032,72032,defensive_shot,left
13,72061,72061,lob,left
13,72099,72099,clear,left
13,72136,72136,smash,left
13,72152,72152,defensive_shot,left
13,72180,72180,push/rush,left
13,72803,72803,short_service,left
13,72829,72829,net_shot,left
13,72858,72858,lob,left
13,72923,72923,smash,left
13,72938,72938,defensive_shot,left
13,73545,73545,long_service,left
13,73609,73609,smash,left
13,73624,73624,defensive_shot,left
13,73650,73650,smash,left
13,73661,73661,defensive_shot,left
13,73693,73693,clear,left
13,73729,73729,drop,left
13,73752,73752,net_shot,left
13,73782,73782,lob,left
13,73841,73841,drop,left
13,73865,73865,lob,left
13,73899,73899,smash,left
13,73914,73914,defensive_shot,left
13,73954,73954,drive,left
13,73969,73969,defensive_shot,left
13,73997,73997,net_shot,left
13,74026,74026,lob,left
13,74071,74071,drop,left
13,74097,74097,lob,left
13,74135,74135,drop,left
13,74163,74163,net_shot,left
13,74191,74191,net_shot,left
13,74939,74939,long_service,left
13,75001,75001,drop,left
13,75021,75021,lob,left
13,75055,75055,smash,left
13,75073,75073,net_shot,left
13,75105,75105,net_shot,left
13,75649,75649,long_service,left
13,75709,75709,smash,left
13,75728,75728,defensive_shot,left
13,75768,75768,smash,left
13,75782,75782,defensive_shot,left
13,75813,75813,net_shot,left
13,75842,75842,lob,left
13,75905,75905,drop,left
13,75932,75932,net_shot,left
13,75965,75965,lob,left
13,76004,76004,clear,left
13,76043,76043,clear,left
13,76542,76542,long_service,left
13,76609,76609,smash,left
13,76626,76626,defensive_shot,left
13,76656,76656,lob,left
13,76691,76691,clear,left
13,76727,76727,clear,left
13,76761,76761,drop,left
13,76790,76790,lob,left
13,76826,76826,drop,left
13,76854,76854,lob,left
13,76885,76885,drop,left
13,78776,78776,long_service,left
13,78837,78837,drop,left
13,78860,78860,net_shot,left
13,78893,78893,lob,left
13,78953,78953,drop,left
13,78980,78980,net_shot,left
13,79011,79011,lob,left
13,79063,79063,smash,left
13,79600,79600,short_service,left
13,79629,79629,net_shot,left
13,79658,79658,lob,left
13,79714,79714,drop,left
13,79731,79731,net_shot,left
13,79769,79769,net_shot,left
13,79808,79808,net_shot,left
13,79836,79836,lob,left
13,79892,79892,clear,left
13,79930,79930,clear,left
13,81706,81706,short_service,left
13,81735,81735,lob,left
13,81771,81771,drop,left
13,81790,81790,lob,left
13,81830,81830,drop,left
13,81850,81850,net_shot,left
13,81883,81883,lob,left
13,81924,81924,clear,left
13,81960,81960,clear,left
13,82000,82000,clear,left
13,82042,82042,drop,left
13,82068,82068,lob,left
13,82104,82104,clear,left
13,82138,82138,smash,left
13,83413,83413,short_service,left
13,83431,83431,lob,left
13,83467,83467,drop,left
13,83486,83486,push/rush,left
13,83503,83503,clear,left
13,83540,83540,smash,left
13,83552,83552,defensive_shot,left
13,83587,83587,lob,left
13,83618,83618,clear,left
13,83649,83649,clear,left
13,83694,83694,smash,left
13,83710,83710,defensive_shot,left
13,83743,83743,net_shot,left
13,83770,83770,lob,left
13,83823,83823,clear,left
13,83863,83863,clear,left
13,83905,83905,drop,left
13,83926,83926,lob,left
13,83964,83964,clear,left
13,83995,83995,drop,left
13,84808,84808,short_service,left
13,84836,84836,lob,left
13,84878,84878,drop,left
13,84898,84898,net_shot,left
13,84927,84927,lob,left
13,84962,84962,clear,left
13,84995,84995,smash,left
13,85013,85013,defensive_shot,left
13,85046,85046,net_shot,left
13,85078,85078,lob,left
13,85132,85132,drop,left
14,17552,17552,short_service,left
14,17571,17571,lob,left
14,17603,17603,smash,left
14,17615,17615,defensive_shot,left
14,17638,17638,net_shot,left
14,17662,17662,lob,left
14,17698,17698,smash,left
14,21496,21496,short_service,left
14,21516,21516,net_shot,left
14,21538,21538,lob,left
14,21573,21573,clear,left
14,21613,21613,smash,left
14,21627,21627,defensive_shot,left
14,21651,21651,smash,left
14,21664,21664,defensive_shot,left
14,21691,21691,net_shot,left
14,21722,21722,net_shot,left
14,21746,21746,net_shot,left
14,21770,21770,lob,left
14,21841,21841,smash,left
14,21856,21856,defensive_shot,left
14,21880,21880,net_shot,left
14,21907,21907,lob,left
14,21945,21945,drop,left
14,21969,21969,net_shot,left
14,21999,21999,net_shot,left
14,22025,22025,net_shot,left
14,22051,22051,lob,left
14,22096,22096,smash,left
14,22112,22112,defensive_shot,left
14,22139,22139,lob,left
14,22194,22194,smash,left
14,22213,22213,defensive_shot,left
14,22234,22234,net_shot,left
14,22260,22260,lob,left
14,22298,22298,drop,left
14,22326,22326,lob,left
14,22358,22358,clear,left
14,22412,22412,smash,left
